no_mbtree,no_asm,no_cabac,no_scenecut,Aq_strength,Bframes,Qcomp,Qp,Ref,Rc_lookahead,B_bias,Threads,Keyint,Crf,Scenecut,Seek,Ipratio,PSNR-
0,0,0,1,1,3,0.6,51,3,40,0,4,250,23,1,0,1.4,47.054
0,0,0,1,1,3,0.6,0,3,40,0,4,1000,23,40,0,1.4,47.114
0,0,0,1,1,3,0.6,51,3,40,0,4,1000,23,40,0,1.4,47.114
0,0,0,1,1,3,0.6,0,3,40,0,4,1,23,40,0,1.4,45.979
0,0,0,1,1,3,0.6,51,3,40,0,4,1,23,40,0,1.4,45.979
0,0,0,1,1,3,0.6,23,3,40,0,4,250,23,100,0,2,47.193
0,0,0,1,1,3,0.6,23,3,40,0,4,250,23,100,0,0,33.57
0,0,0,1,1,3,0.6,23,3,40,0,4,250,23,1,0,2,47.062
0,0,0,1,1,3,0.6,23,3,40,0,4,250,23,1,0,0,37.458
0,0,0,1,1,3,0.6,23,3,40,0,4,1000,23,40,0,2,47.167
0,0,0,1,1,3,0.6,23,3,40,0,4,1000,23,40,0,0,32.776
0,0,0,1,1,3,0.6,23,3,40,0,4,1,23,40,0,2,45.979
0,0,0,1,1,3,0.6,23,3,40,0,4,1,23,40,0,0,44.995
0,0,0,1,1,3,0.6,23,3,40,0,4,250,23,40,0,2,47.181
0,0,0,1,1,3,0.6,23,3,40,0,4,250,23,40,0,0,32.242
0,0,0,1,1,3,0.6,51,9,40,0,4,250,23,40,0,1.4,47.128
0,0,0,1,1,3,0.6,0,9,40,0,4,250,23,40,0,1.4,47.128
0,0,0,1,1,3,0.6,51,0,40,0,4,250,23,40,0,1.4,47.076
0,0,0,1,1,3,0.6,0,0,40,0,4,250,23,40,0,1.4,47.076
0,0,0,1,1,3,0.6,23,0,40,0,4,1,23,40,0,1.4,45.979
0,0,0,1,1,3,0.6,23,9,40,0,4,1,23,40,0,1.4,45.979
0,0,0,1,1,3,0.6,23,0,40,0,4,1000,23,40,0,1.4,47.061
0,0,0,1,1,3,0.6,23,9,40,0,4,1000,23,40,0,1.4,47.115
0,0,0,1,1,3,0.6,23,0,40,0,4,250,23,40,0,1.4,47.076
0,0,0,1,1,3,0.6,23,9,40,0,4,250,23,40,0,1.4,47.128
0,0,0,1,1,3,0.6,51,3,40,0,4,250,23,40,0,1.4,47.119
0,0,0,1,1,3,0.6,0,3,40,0,4,250,23,40,0,1.4,47.119
0,0,0,1,1,3,0.6,23,9,40,-100,4,250,23,40,0,1.4,46.903
0,0,0,1,1,3,0.6,23,0,40,-100,4,250,23,40,0,1.4,46.826
0,0,0,1,1,3,0.6,23,9,40,100,4,250,23,40,0,1.4,47.123
0,0,0,1,1,3,0.6,23,0,40,100,4,250,23,40,0,1.4,47.051
0,0,0,1,1,1,0.6,23,9,40,0,4,250,23,40,0,1.4,47.083
0,0,0,1,1,1,0.6,23,0,40,0,4,250,23,40,0,1.4,47.026
0,0,0,1,1,25,0.6,23,9,40,0,4,250,23,40,0,1.4,47.111
0,0,0,1,1,25,0.6,23,0,40,0,4,250,23,40,0,1.4,47.07
0,0,0,1,1,3,0.6,23,9,40,0,4,250,23,1,0,1.4,47.058
0,0,0,1,1,3,0.6,23,0,40,0,4,250,23,1,0,1.4,47.012
0,0,0,1,1,3,0.6,23,9,40,0,4,250,23,100,0,1.4,47.15
0,0,0,1,1,3,0.6,23,0,40,0,4,250,23,100,0,1.4,47.089
0,0,0,1,1,1,0.6,23,3,40,0,4,1,23,40,0,1.4,45.979
0,0,0,1,1,25,0.6,23,3,40,0,4,1,23,40,0,1.4,45.979
0,0,0,1,1,1,0.6,23,3,40,0,4,1000,23,40,0,1.4,47.063
0,0,0,1,1,25,0.6,23,3,40,0,4,1000,23,40,0,1.4,47.091
0,0,0,1,1,1,0.6,23,3,40,0,4,250,23,1,0,1.4,46.998
0,0,0,1,1,25,0.6,23,3,40,0,4,250,23,1,0,1.4,47.033
0,0,0,1,1,1,0.6,23,3,40,0,4,250,23,100,0,1.4,47.071
0,0,0,1,1,25,0.6,23,3,40,0,4,250,23,100,0,1.4,47.119
0,0,0,1,1,3,0.6,23,3,40,-100,4,250,23,40,0,1.4,46.883
0,0,0,1,1,3,0.6,23,3,40,100,4,250,23,40,0,1.4,47.105
0,0,0,1,1,3,0.6,23,3,40,-100,4,1,23,40,0,1.4,45.979
0,0,0,1,1,3,0.6,23,3,40,100,4,1,23,40,0,1.4,45.979
0,0,0,1,1,3,0.6,23,3,40,-100,4,1000,23,40,0,1.4,46.876
0,0,0,1,1,3,0.6,23,3,40,100,4,1000,23,40,0,1.4,47.101
0,0,0,1,1,3,0.6,23,3,40,0,4,1000,23,40,0,1.4,47.114
0,0,0,1,1,3,0.6,23,3,40,0,4,1,23,40,0,1.4,45.979
0,0,0,1,1,3,0.6,23,3,40,0,4,250,23,100,0,1.4,47.142
0,0,0,1,1,3,0.6,23,3,40,0,4,250,23,1,0,1.4,47.054
0,0,0,1,1,3,0.6,23,3,40,0,4,1,23,100,0,1.4,45.979
0,0,0,1,1,3,0.6,23,3,40,0,4,1,23,1,0,1.4,45.979
0,0,0,1,1,3,0.6,23,3,40,0,4,1000,23,100,0,1.4,47.125
0,0,0,1,1,3,0.6,23,3,40,0,4,1000,23,1,0,1.4,47.055
0,0,0,1,1,25,0.6,23,3,40,0,4,250,23,40,0,1.4,47.097
0,0,0,1,1,1,0.6,23,3,40,0,4,250,23,40,0,1.4,47.067
0,0,1,0,1,3,0.6,0,3,1,0,4,250,23,40,0,1.4,45.722
0,0,1,0,1,3,0.6,0,3,250,0,4,250,23,40,0,1.4,47.028
0,0,1,0,1,3,0.6,23,3,1,0,4,250,23,40,0,2,45.791
0,0,1,0,1,3,0.6,23,3,250,0,4,250,23,40,0,2,47.079
0,0,1,0,1,3,0.6,23,3,1,0,4,250,23,40,0,0,32.931
0,0,1,0,1,3,0.6,23,3,250,0,4,250,23,40,0,0,32.998
0,0,1,0,2,3,0.6,23,3,1,0,4,250,23,40,0,1.4,45.722
0,0,1,0,2,3,0.6,23,3,250,0,4,250,23,40,0,1.4,47.028
0,0,1,0,0,3,0.6,23,3,1,0,4,250,23,40,0,1.4,45.722
0,0,1,0,0,3,0.6,23,3,250,0,4,250,23,40,0,1.4,47.028
0,0,1,0,1,3,1,23,3,1,0,4,250,23,40,0,1.4,48.028
0,0,1,0,1,3,1,23,3,250,0,4,250,23,40,0,1.4,48.028
0,0,1,0,1,3,0,23,3,1,0,4,250,23,40,0,1.4,41.888
0,0,1,0,1,3,0,23,3,250,0,4,250,23,40,0,1.4,44.32
0,0,0,1,1,3,0.6,23,3,40,0,4,250,23,40,0,1.4,47.119
0,0,1,0,1,3,0.6,23,3,250,0,4,250,23,1,0,1.4,46.951
0,0,1,0,1,3,0.6,23,3,1,0,4,250,23,1,0,1.4,45.639
0,0,1,0,1,25,0.6,23,3,250,0,4,250,23,40,0,1.4,47.016
0,0,1,0,1,25,0.6,23,3,1,0,4,250,23,40,0,1.4,46.895
0,0,1,0,1,1,0.6,23,3,250,0,4,250,23,40,0,1.4,46.997
0,0,1,0,1,1,0.6,23,3,1,0,4,250,23,40,0,1.4,45.383
0,0,1,0,1,3,0.6,23,3,250,100,4,250,23,40,0,1.4,47.018
0,0,1,0,1,3,0.6,23,3,1,100,4,250,23,40,0,1.4,45.621
0,0,1,0,1,3,0.6,23,3,250,-100,4,250,23,40,0,1.4,46.825
0,0,1,0,1,3,0.6,23,3,1,-100,4,250,23,40,0,1.4,46.345
0,0,1,0,1,3,0.6,23,9,250,0,4,250,23,40,0,1.4,47.035
0,0,1,0,1,3,0.6,23,9,1,0,4,250,23,40,0,1.4,45.735
0,0,1,0,1,3,0.6,23,0,250,0,4,250,23,40,0,1.4,46.98
0,0,1,0,1,3,0.6,23,0,1,0,4,250,23,40,0,1.4,45.668
0,0,1,0,1,3,0.6,51,3,250,0,4,250,23,40,0,1.4,47.028
0,0,1,0,1,3,0.6,51,3,1,0,4,250,23,40,0,1.4,45.722
0,0,1,0,0,3,0,23,3,40,0,4,250,23,40,0,1.4,44.327
0,0,1,0,0,3,1,23,3,40,0,4,250,23,40,0,1.4,48.028
0,0,1,0,2,3,0,23,3,40,0,4,250,23,40,0,1.4,44.327
0,0,1,0,2,3,1,23,3,40,0,4,250,23,40,0,1.4,48.028
0,0,1,0,1,3,0,23,3,40,0,4,250,23,40,0,0,28.033
0,0,1,0,1,3,1,23,3,40,0,4,250,23,40,0,0,40.251
0,0,1,0,1,3,0.6,23,3,1,0,4,250,23,100,0,1.4,45.78
0,0,1,0,1,3,0.6,23,3,250,0,4,250,23,100,0,1.4,47.048
0,0,1,0,1,3,0.6,23,3,1,0,4,1,23,40,0,1.4,45.998
0,0,1,0,1,3,0.6,23,3,250,0,4,1,23,40,0,1.4,45.998
0,0,1,0,1,3,0.6,23,3,1,0,4,1000,23,40,0,1.4,45.71
0,0,1,0,1,3,0.6,23,3,250,0,4,1000,23,40,0,1.4,47.027
0,0,1,0,1,3,0.6,23,3,1,0,4,250,23,40,0,1.4,45.722
0,0,1,0,1,3,0.6,23,3,250,0,4,250,23,40,0,1.4,47.028
0,0,1,0,1,3,1,23,9,40,0,4,250,23,40,0,1.4,48.032
0,0,1,0,1,3,0,23,9,40,0,4,250,23,40,0,1.4,44.34
0,0,1,0,1,3,1,23,3,40,-100,4,250,23,40,0,1.4,48.153
0,0,1,0,1,3,0,23,3,40,-100,4,250,23,40,0,1.4,44.077
0,0,1,0,1,3,1,23,3,40,0,4,250,23,40,0,2,48.11
0,0,1,0,1,3,0,23,3,40,0,4,250,23,40,0,2,44.384
0,0,1,0,1,3,1,0,3,40,0,4,250,23,40,0,1.4,48.028
0,0,1,0,1,3,0,0,3,40,0,4,250,23,40,0,1.4,44.327
0,0,1,0,1,3,1,51,3,40,0,4,250,23,40,0,1.4,48.028
0,0,1,0,1,3,0,51,3,40,0,4,250,23,40,0,1.4,44.327
0,0,1,0,1,3,1,23,0,40,0,4,250,23,40,0,1.4,47.995
0,0,1,0,1,3,0,23,0,40,0,4,250,23,40,0,1.4,44.273
0,0,0,1,1,1,0.6,23,3,40,-100,4,250,23,40,0,1.4,46.883
0,0,0,1,1,1,0.6,23,3,40,100,4,250,23,40,0,1.4,47.053
0,0,0,1,1,25,0.6,23,3,40,-100,4,250,23,40,0,1.4,46.883
0,0,0,1,1,25,0.6,23,3,40,100,4,250,23,40,0,1.4,46.913
0,0,0,1,1,3,0.6,23,3,40,-100,4,250,23,1,0,1.4,46.812
0,0,0,1,1,3,0.6,23,3,40,100,4,250,23,1,0,1.4,47.044
0,0,0,1,1,3,0.6,23,3,40,-100,4,250,23,100,0,1.4,46.883
0,0,0,1,1,3,0.6,23,3,40,100,4,250,23,100,0,1.4,47.132
0,0,1,0,2,3,0.6,23,3,40,0,4,250,23,100,0,1.4,47.062
0,0,1,0,0,3,0.6,23,3,40,0,4,250,23,100,0,1.4,47.062
0,0,1,0,2,3,0.6,23,3,40,0,4,1,23,40,0,1.4,45.998
0,0,1,0,0,3,0.6,23,3,40,0,4,1,23,40,0,1.4,45.998
0,0,1,0,2,25,0.6,23,3,40,0,4,250,23,40,0,1.4,47.018
0,0,1,0,0,25,0.6,23,3,40,0,4,250,23,40,0,1.4,47.018
0,0,1,0,2,3,0.6,23,3,40,0,4,250,23,1,0,1.4,46.962
0,0,1,0,0,3,0.6,23,3,40,0,4,250,23,1,0,1.4,46.962
0,0,1,0,1,3,0.6,0,3,40,0,4,250,23,40,0,2,47.094
0,0,1,0,1,3,0.6,0,3,40,0,4,250,23,40,0,0,32.998
0,0,1,0,2,3,0.6,23,3,40,0,4,1000,23,40,0,1.4,47.024
0,0,1,0,0,3,0.6,23,3,40,0,4,1000,23,40,0,1.4,47.024
0,0,1,0,2,3,0.6,23,3,40,0,4,250,23,40,0,1.4,47.037
0,0,1,0,0,3,0.6,23,3,40,0,4,250,23,40,0,1.4,47.037
0,0,1,0,1,3,0.6,23,9,40,0,4,250,23,40,0,0,32.999
0,0,1,0,1,3,0.6,23,9,40,0,4,250,23,40,0,2,47.097
0,0,1,0,1,3,0.6,23,3,40,-100,4,250,23,40,0,0,32.99
0,0,1,0,1,3,0.6,23,3,40,-100,4,250,23,40,0,2,46.87
0,0,1,0,1,3,0.6,51,3,40,0,4,250,23,40,0,0,32.998
0,0,1,0,1,3,0.6,51,3,40,0,4,250,23,40,0,2,47.094
0,0,1,0,1,3,0.6,23,0,40,0,4,250,23,40,0,0,32.996
0,0,1,0,1,3,0.6,23,0,40,0,4,250,23,40,0,2,47.038
0,0,1,0,1,25,0.6,23,3,40,0,4,250,23,40,0,0,32.781
0,0,1,0,1,25,0.6,23,3,40,0,4,250,23,40,0,2,47.078
0,0,1,0,1,3,0.6,23,3,40,0,4,250,23,1,0,0,38.578
0,0,1,0,1,3,0.6,23,3,40,0,4,250,23,1,0,2,46.966
0,0,1,0,1,3,0.6,23,3,40,100,4,250,23,40,0,0,32.997
0,0,1,0,1,3,0.6,23,3,40,100,4,250,23,40,0,2,47.066
0,0,1,0,1,1,0.6,23,3,40,0,4,250,23,40,0,0,32.997
0,0,1,0,1,1,0.6,23,3,40,0,4,250,23,40,0,2,47.055
0,0,1,0,1,3,0.6,23,3,40,0,4,250,23,40,0,2,47.094
0,0,1,0,1,3,0.6,23,3,40,0,4,250,23,40,0,0,32.998
0,0,1,0,1,3,0.6,23,3,40,0,4,1000,23,40,0,2,47.081
0,0,1,0,1,3,0.6,23,3,40,0,4,1000,23,40,0,0,33.588
0,0,1,0,1,3,0.6,23,3,40,0,4,1,23,40,0,2,45.998
0,0,1,0,1,3,0.6,23,3,40,0,4,1,23,40,0,0,45.729
0,0,1,0,1,3,0.6,23,3,40,0,4,250,23,100,0,2,47.111
0,0,1,0,1,3,0.6,23,3,40,0,4,250,23,100,0,0,34.347
0,0,1,0,1,3,0.6,51,3,40,-100,4,250,23,40,0,1.4,46.828
0,0,1,0,1,3,0.6,0,3,40,-100,4,250,23,40,0,1.4,46.828
0,0,1,0,1,3,0.6,51,9,40,0,4,250,23,40,0,1.4,47.035
0,0,1,0,1,3,0.6,0,9,40,0,4,250,23,40,0,1.4,47.035
0,0,1,0,1,3,0.6,51,0,40,0,4,250,23,40,0,1.4,46.986
0,0,1,0,1,3,0.6,0,0,40,0,4,250,23,40,0,1.4,46.986
0,0,1,0,1,3,0.6,0,3,40,0,4,250,23,1,0,1.4,46.962
0,0,1,0,1,3,0.6,51,3,40,0,4,250,23,1,0,1.4,46.962
0,0,1,0,1,25,0.6,0,3,40,0,4,250,23,40,0,1.4,47.018
0,0,1,0,1,25,0.6,51,3,40,0,4,250,23,40,0,1.4,47.018
0,0,1,0,1,1,0.6,0,3,40,0,4,250,23,40,0,1.4,47.005
0,0,1,0,1,1,0.6,51,3,40,0,4,250,23,40,0,1.4,47.005
0,0,1,0,1,3,0.6,0,3,40,100,4,250,23,40,0,1.4,47.01975
0,0,1,0,1,3,0.6,51,3,40,100,4,250,23,40,0,1.4,47.01975
0,0,1,0,1,3,0.6,0,3,40,0,4,250,23,40,0,1.4,47.037
0,0,1,0,1,3,0.6,51,3,40,0,4,250,23,40,0,1.4,47.037
0,0,1,0,1,3,0.6,0,3,40,0,4,1000,23,40,0,1.4,47.024
0,0,1,0,1,3,0.6,51,3,40,0,4,1000,23,40,0,1.4,47.024
0,0,1,0,1,3,0.6,0,3,40,0,4,1,23,40,0,1.4,45.998
0,0,1,0,1,3,0.6,51,3,40,0,4,1,23,40,0,1.4,45.998
0,0,1,0,1,3,0.6,0,3,40,0,4,250,23,100,0,1.4,47.062
0,0,1,0,1,3,0.6,51,3,40,0,4,250,23,100,0,1.4,47.062
0,0,1,0,1,3,1,23,3,40,100,4,250,23,40,0,1.4,48.01
0,0,1,0,1,3,0,23,3,40,100,4,250,23,40,0,1.4,44.301
0,0,1,0,1,1,1,23,3,40,0,4,250,23,40,0,1.4,48.07
0,0,1,0,1,1,0,23,3,40,0,4,250,23,40,0,1.4,44.305
0,0,1,0,1,3,0,23,3,40,0,4,250,23,40,0,1.4,44.327
0,0,1,0,1,3,1,23,3,40,0,4,250,23,40,0,1.4,48.028
0,0,1,0,1,3,0,23,3,40,0,4,1000,23,40,0,1.4,44.319
0,0,1,0,1,3,1,23,3,40,0,4,1000,23,40,0,1.4,48.033
0,0,1,0,0,3,0.6,23,3,40,0,4,250,23,40,0,0,32.998
0,0,1,0,2,3,0.6,23,3,40,0,4,250,23,40,0,0,32.998
0,0,1,0,1,3,0,23,3,40,0,4,250,23,1,0,1.4,44.169
0,0,1,0,1,3,1,23,3,40,0,4,250,23,1,0,1.4,47.977
0,0,1,0,1,25,0,23,3,40,0,4,250,23,40,0,1.4,44.255
0,0,1,0,1,25,1,23,3,40,0,4,250,23,40,0,1.4,48.013
0,0,1,0,1,3,0,23,3,40,0,4,1,23,40,0,1.4,41.21
0,0,1,0,1,3,1,23,3,40,0,4,1,23,40,0,1.4,48.739
0,0,1,0,1,3,0,23,3,40,0,4,250,23,100,0,1.4,44.325
0,0,1,0,1,3,1,23,3,40,0,4,250,23,100,0,1.4,48.057
0,0,1,0,2,3,0.6,23,3,40,-100,4,250,23,40,0,1.4,46.828
0,0,1,0,0,3,0.6,23,3,40,-100,4,250,23,40,0,1.4,46.828
0,0,1,0,2,3,0.6,23,9,40,0,4,250,23,40,0,1.4,47.035
0,0,1,0,0,3,0.6,23,9,40,0,4,250,23,40,0,1.4,47.035
0,0,1,0,2,1,0.6,23,3,40,0,4,250,23,40,0,1.4,47.005
0,0,1,0,0,1,0.6,23,3,40,0,4,250,23,40,0,1.4,47.005
0,0,1,0,2,3,0.6,23,3,40,100,4,250,23,40,0,1.4,47.0198
0,0,1,0,0,3,0.6,23,3,40,100,4,250,23,40,0,1.4,47.02
0,0,1,0,2,3,0.6,0,3,40,0,4,250,23,40,0,1.4,47.037
0,0,1,0,0,3,0.6,0,3,40,0,4,250,23,40,0,1.4,47.037
0,0,1,0,2,3,0.6,23,3,40,0,4,250,23,40,0,2,47.094
0,0,1,0,0,3,0.6,23,3,40,0,4,250,23,40,0,2,47.094
0,0,1,0,2,3,0.6,23,0,40,0,4,250,23,40,0,1.4,46.986
0,0,1,0,0,3,0.6,23,0,40,0,4,250,23,40,0,1.4,46.986
0,0,1,0,2,3,0.6,51,3,40,0,4,250,23,40,0,1.4,47.037
0,0,1,0,0,3,0.6,51,3,40,0,4,250,23,40,0,1.4,47.037
0,0,0,0,1,3,0.6,23,3,1,0,4,1,23,40,0,1.4,45.979
0,0,0,0,1,3,0.6,23,3,250,0,4,1,23,40,0,1.4,45.979
0,0,0,0,1,3,0.6,23,3,1,0,4,1000,23,40,0,1.4,45.78
0,0,1,0,1,3,0.6,23,9,40,-100,4,250,23,40,0,1.4,46.851
0,0,0,0,1,3,0.6,23,3,250,0,4,1000,23,40,0,1.4,47.109
0,0,1,0,1,3,0.6,23,0,40,-100,4,250,23,40,0,1.4,46.731
0,0,1,0,1,3,0.6,23,9,40,100,4,250,23,40,0,1.4,47.02
0,0,1,0,1,3,0.6,23,0,40,100,4,250,23,40,0,1.4,46.958
0,0,1,0,1,1,0.6,23,9,40,0,4,250,23,40,0,1.4,47.005
0,0,1,0,1,1,0.6,23,0,40,0,4,250,23,40,0,1.4,46.942
0,0,1,0,1,25,0.6,23,9,40,0,4,250,23,40,0,1.4,47.03
0,0,1,0,1,25,0.6,23,0,40,0,4,250,23,40,0,1.4,46.976
0,0,1,0,1,3,0.6,23,9,40,0,4,250,23,1,0,1.4,46.972
0,0,1,0,1,3,0.6,23,0,40,0,4,250,23,1,0,1.4,46.921
0,0,1,0,1,3,0.6,23,9,40,0,4,250,23,100,0,1.4,47.078
0,0,1,0,1,3,0.6,23,0,40,0,4,250,23,100,0,1.4,47.005
0,0,1,0,1,3,0.6,23,9,40,0,4,1,23,40,0,1.4,45.998
0,0,1,0,1,3,0.6,23,0,40,0,4,1,23,40,0,1.4,45.998
0,0,1,0,1,3,0.6,23,0,40,0,4,1000,23,40,0,1.4,46.975
0,0,1,0,1,3,0.6,23,9,40,0,4,1000,23,40,0,1.4,47.036
0,0,1,0,1,3,0.6,23,0,40,0,4,250,23,40,0,1.4,46.986
0,0,1,0,1,3,0.6,23,9,40,0,4,250,23,40,0,1.4,47.035
0,0,1,0,1,1,0.6,23,3,40,-100,4,250,23,40,0,1.4,46.828
0,0,1,0,1,1,0.6,23,3,40,100,4,250,23,40,0,1.4,46.984
0,0,1,0,1,25,0.6,23,3,40,-100,4,250,23,40,0,1.4,46.828
0,0,1,0,1,25,0.6,23,3,40,100,4,250,23,40,0,1.4,46.819
0,0,1,0,1,3,0.6,23,3,40,-100,4,250,23,1,0,1.4,46.754
0,0,1,0,1,3,0.6,23,3,40,100,4,250,23,1,0,1.4,46.945
0,0,1,0,1,3,0.6,23,3,40,-100,4,250,23,100,0,1.4,46.833
0,0,1,0,1,3,0.6,23,3,40,100,4,250,23,100,0,1.4,47.052
0,0,1,0,1,3,0.6,23,3,40,-100,4,1,23,40,0,1.4,45.998
0,0,1,0,1,3,0.6,23,3,40,100,4,1,23,40,0,1.4,45.998
0,0,0,0,1,3,1,23,3,1,0,4,250,23,40,0,1.4,48.105
0,0,1,0,1,3,0.6,23,3,40,100,4,250,23,40,0,1.4,47.02
0,0,0,0,1,3,1,23,3,250,0,4,250,23,40,0,1.4,48.105
0,0,1,0,1,3,0.6,23,3,40,-100,4,250,23,40,0,1.4,46.828
0,0,0,0,1,3,0,23,3,1,0,4,250,23,40,0,1.4,42.016
0,0,1,0,1,3,0.6,23,3,40,100,4,1000,23,40,0,1.4,47.013
0,0,0,0,1,3,0,23,3,250,0,4,250,23,40,0,1.4,44.477
0,0,1,0,1,3,0.6,23,3,40,-100,4,1000,23,40,0,1.4,46.825
0,0,0,0,2,3,0.6,23,3,1,0,4,250,23,40,0,1.4,45.793
0,0,1,0,1,25,0.6,23,3,40,0,4,250,23,1,0,1.4,46.949
0,0,0,0,2,3,0.6,23,3,250,0,4,250,23,40,0,1.4,47.107
0,0,1,0,1,1,0.6,23,3,40,0,4,250,23,1,0,1.4,46.924
0,0,0,0,0,3,0.6,23,3,1,0,4,250,23,40,0,1.4,45.793
0,0,0,0,0,3,0.6,23,3,250,0,4,250,23,40,0,1.4,47.107
0,0,0,0,1,3,0.6,23,3,1,0,4,250,23,40,0,2,45.849
0,0,1,0,1,25,0.6,23,3,40,0,4,1,23,40,0,1.4,45.998
0,0,1,0,1,1,0.6,23,3,40,0,4,1,23,40,0,1.4,45.998
0,0,0,0,1,3,0.6,23,3,250,0,4,250,23,40,0,2,47.17
0,0,1,0,1,25,0.6,23,3,40,0,4,250,23,100,0,1.4,47.042
0,0,0,0,1,3,0.6,23,3,1,0,4,250,23,40,0,0,32.186
0,0,1,0,1,1,0.6,23,3,40,0,4,250,23,100,0,1.4,47.014
0,0,0,0,1,3,0.6,23,3,250,0,4,250,23,40,0,0,32.242
0,0,1,0,1,25,0.6,23,3,40,0,4,250,23,40,0,1.4,47.018
0,0,0,0,1,3,0.6,51,3,1,0,4,250,23,40,0,1.4,45.793
0,0,1,0,1,1,0.6,23,3,40,0,4,250,23,40,0,1.4,47.005
0,0,0,0,1,3,0.6,51,3,250,0,4,250,23,40,0,1.4,47.107
0,0,1,0,1,25,0.6,23,3,40,0,4,1000,23,40,0,1.4,47.005
0,0,0,0,1,3,0.6,0,3,1,0,4,250,23,40,0,1.4,45.793
0,0,1,0,1,1,0.6,23,3,40,0,4,1000,23,40,0,1.4,46.99
0,0,0,0,1,3,0.6,0,3,250,0,4,250,23,40,0,1.4,47.107
0,0,1,0,1,3,0.6,23,3,40,0,4,1,23,1,0,1.4,45.998
0,0,0,0,1,3,0.6,23,9,250,0,4,250,23,40,0,1.4,47.117
0,0,1,0,1,3,0.6,23,3,40,0,4,1,23,100,0,1.4,45.998
0,0,0,0,1,3,0.6,23,9,1,0,4,250,23,40,0,1.4,45.801
0,0,0,0,1,3,0.6,23,0,250,0,4,250,23,40,0,1.4,47.074
0,0,0,0,1,3,0.6,23,0,1,0,4,250,23,40,0,1.4,45.74
0,0,1,0,1,3,0.6,23,3,40,0,4,250,23,1,0,1.4,46.962
0,0,0,0,1,3,0.6,23,3,250,100,4,250,23,40,0,1.4,47.104
0,0,1,0,1,3,0.6,23,3,40,0,4,250,23,100,0,1.4,47.062
0,0,0,0,1,3,0.6,23,3,1,100,4,250,23,40,0,1.4,45.69
0,0,1,0,1,3,0.6,23,3,40,0,4,1000,23,1,0,1.4,46.967
0,0,0,0,1,3,0.6,23,3,250,-100,4,250,23,40,0,1.4,46.89
0,0,1,0,1,3,0.6,23,3,40,0,4,1000,23,100,0,1.4,47.036
0,0,0,0,1,3,0.6,23,3,1,-100,4,250,23,40,0,1.4,46.392
0,0,1,0,1,3,0.6,23,3,40,0,4,1,23,40,0,1.4,45.998
0,0,0,0,1,25,0.6,23,3,250,0,4,250,23,40,0,1.4,47.095
0,0,1,0,1,3,0.6,23,3,40,0,4,1000,23,40,0,1.4,47.024
0,0,0,0,1,25,0.6,23,3,1,0,4,250,23,40,0,1.4,46.965
0,0,0,0,1,1,0.6,23,3,250,0,4,250,23,40,0,1.4,47.055
0,0,0,0,1,1,0.6,23,3,1,0,4,250,23,40,0,1.4,45.41
0,0,1,0,1,3,0.6,23,3,40,0,4,250,23,40,0,1.4,47.037
0,0,0,0,1,3,0.6,23,3,250,0,4,250,23,100,0,1.4,47.123
0,0,0,0,1,3,0.6,23,3,1,0,4,250,23,100,0,1.4,45.843
0,0,0,0,1,3,0.6,23,3,250,0,4,250,23,1,0,1.4,47.043
0,0,0,0,1,3,0.6,23,3,1,0,4,250,23,1,0,1.4,45.719
0,0,0,0,0,3,0.6,23,3,40,0,4,1,23,40,0,1.4,45.979
0,0,0,0,2,3,0.6,23,3,40,0,4,1,23,40,0,1.4,45.979
0,0,0,0,0,3,0.6,23,3,40,0,4,1000,23,40,0,1.4,47.114
0,0,0,0,2,3,0.6,23,3,40,0,4,1000,23,40,0,1.4,47.114
0,0,0,0,0,3,0.6,23,3,40,0,4,250,23,1,0,1.4,47.054
0,0,0,0,2,3,0.6,23,3,40,0,4,250,23,1,0,1.4,47.054
0,0,0,0,0,3,0.6,23,3,40,0,4,250,23,100,0,1.4,47.142
0,0,0,0,2,3,0.6,23,3,40,0,4,250,23,100,0,1.4,47.142
0,0,0,0,1,3,0.6,0,3,40,0,4,250,23,40,0,0,32.242
0,0,0,0,1,3,0.6,0,3,40,0,4,250,23,40,0,2,47.181
0,0,0,0,1,3,0.6,51,3,40,0,4,250,23,40,0,0,32.242
0,0,0,0,1,3,0.6,51,3,40,0,4,250,23,40,0,2,47.181
0,0,0,0,0,3,0.6,23,3,40,0,4,250,23,40,0,1.4,47.119
0,0,0,0,2,3,0.6,23,3,40,0,4,250,23,40,0,1.4,47.119
0,0,0,0,1,3,0.6,23,3,40,-100,4,250,23,40,0,2,46.938
0,0,0,0,1,3,0.6,23,3,40,-100,4,250,23,40,0,0,32.234
0,0,0,0,1,3,0.6,23,3,40,100,4,250,23,40,0,2,47.1661
0,0,0,0,1,3,0.6,23,3,40,100,4,250,23,40,0,0,32.241
0,0,0,0,1,3,0.6,23,0,40,0,4,250,23,40,0,2,47.122
0,0,0,0,1,3,0.6,23,0,40,0,4,250,23,40,0,0,32.24
0,0,0,0,1,3,0.6,23,9,40,0,4,250,23,40,0,2,47.188
0,0,0,0,1,3,0.6,23,9,40,0,4,250,23,40,0,0,32.242
0,0,0,0,1,3,0.6,23,3,40,0,4,250,23,1,0,2,47.062
0,0,0,0,1,3,0.6,23,3,40,0,4,250,23,1,0,0,37.458
0,0,0,0,1,3,0.6,23,3,40,0,4,250,23,100,0,2,47.193
