label,fault,system,error,use,model,toler,method,detect,network,test,softwar,propos,base,defect,algorithm,control,paper,data,correct,diagnosi,techniqu,design,approach,result,present,applic,perform,analysi,simul,power,time,process,develop,circuit,effect,code,gener,distribut,comput,new,measur,implement,failur,current,reliabl,bas,scheme,oper,high,improv,Title
0,2,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Architectural and Behavioral Modeling with AADL for Fault Tolerant Embedded Systems
0,8,4,0,1,3,0,2,0,0,4,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ATE applied into fault modeling and fault diagnosis of AC servo motor PWM driver system
0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,Dynamic Behavior of DFIG-Based Wind Turbines during Grid Faults
0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,An Initial Study on the Bug Report Duplication Problem
0,0,2,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,A self-correcting active pixel sensor using hardware and software correction
0,3,7,0,1,2,0,0,0,4,0,1,2,0,0,0,1,1,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,A model-based approach to adding autonomic capabilities to network fault management system
0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Dispersion-Error Optimized ADI FDTD
0,0,0,0,0,0,0,0,0,5,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,Fault-tolerant multimedia communication networks with QoS-based checkpoint protocol
0,3,1,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,Exploring Fine-Grained Fault Tolerance for Nanotechnology Devices With the Recursive NanoBox Processor Grid
0,0,1,1,1,3,0,1,4,0,0,0,2,1,0,0,0,1,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,A General QoS Error Detection and Diagnosis Framework for Accountable SOA
0,5,3,0,0,1,2,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Dealing with dormant faults in an embedded fault-tolerant computer system
0,0,0,0,2,0,0,3,1,0,0,0,1,2,0,0,0,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,Event-based motion correction in PET transmission measurements with a rotating point source
0,0,0,6,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Correcting Base-Assignment Errors in Repeat Regions of Shotgun Assembly
0,6,2,0,2,0,0,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2,1,0,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,0,0,Gabor transform based fault locator for transmission lines
0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Point defects in quartz crystals and their radiation response - a review [quartz resonator applications]
0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Preserving non-programmers' motivation with error-prevention and debugging support tools
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,On the 2-Adic Complexity and the k-Error 2 -Adic Complexity of Periodic Binary Sequences
0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Symbolic verification and error prediction methodology
0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,4,0,0,3,0,0,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,1,1,3,1,0,1,0,0,0,0,0,0,Distance estimation technique for single line-to-ground faults in a radial distribution system
0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,2,1,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,A novel economical single stage battery charger with power factor correction
0,3,0,0,1,0,0,1,0,0,2,3,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Reducing Corrective Maintenance Effort Considering Module's History
0,4,0,0,1,0,0,0,0,0,1,0,1,0,0,1,4,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low-cost software-based self-test methodologies for performance faults in processor control subsystems
0,3,3,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,A Novel Protecting Method for Induction Motor Against Faults Due to Voltage Unbalance and Single Phasing
0,1,2,0,1,6,1,0,0,1,0,0,0,5,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,Research and Application of Fault-Tolerance Based on Watershed Model Grid Platform
0,3,6,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,A fault-tolerant architectural approach for dependable systems
0,2,5,0,1,0,0,0,3,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Self-organizing maps for automatic fault detection in a vehicle cooling system
0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,Comparison of Voltage and Flux Modulation Schemes of StatComs Regarding Transformer Saturation During Fault Recovery
0,6,3,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,3,0,1,0,0,1,2,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,2,Implementation of Web-Based Fault Diagnosis Using Improved Fuzzy Petri Nets
0,6,0,0,0,3,0,0,0,0,0,0,2,2,0,0,0,1,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,1,0,0,0,0,0,0,Study of online fault diagnosis for distributed substation based on Petri nets
0,4,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,4,0,0,1,0,0,2,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,A fault analysis and design consideration of pulsed-power supply for high-power laser
0,0,3,0,1,0,0,2,0,0,1,2,0,4,0,0,2,0,1,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,1,Laser Spectrum Measurement and Correction Based on Virtual Instrument Techniques
0,9,15,0,1,1,5,2,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Immunevonics: Avionics fault tolerance inspired by the biology system
0,3,0,0,1,1,0,0,0,0,1,0,1,1,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A novel approach to fault diagnostics and prognostics
0,9,3,0,0,0,0,4,0,0,2,0,3,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,A novel fault injection method for system verification based on FPGA boundary scan architecture
0,0,0,0,1,0,0,2,1,0,0,1,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Development on surface defect holes inspection based on image recognition
0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,1,4,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Rate control for low delay H.264/AVC transmission over channels with burst error
0,5,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3,0,1,0,0,3,0,0,1,0,2,0,0,0,0,7,0,0,0,0,1,0,Non-inductive variable reactor design and computer simulation of rectifier type superconducting fault current limiter
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,1,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,State-of-the-art single-phase active power-factor-correction techniques for high-power applications - an overview
0,2,3,0,1,1,0,1,2,1,5,1,1,0,0,0,0,1,2,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,Automated detection of injected faults in a differential equation solver
0,9,0,1,1,4,0,0,2,1,0,0,1,1,0,6,2,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,A dynamic fault localization algorithm using digraph
0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Implementation of e-beam proximity effect correction using linear programming techniques for the fabrication of asymmetric bow-tie antennas
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,Integrated fault-tolerant multicast and anycast routing algorithms
0,5,0,0,0,1,0,0,3,0,1,0,0,0,0,4,0,1,0,0,0,1,0,1,1,0,6,1,2,0,1,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,Context-Aware Adaptive Applications: Fault Patterns and Their Automated Identification
0,0,0,0,4,0,0,1,3,0,0,0,0,2,8,2,0,0,1,0,0,1,0,1,2,0,0,0,2,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Edge Defect Detection in Ceramic Tile Based on Boundary Analysis Using Fuzzy Thresholding and Radon Transform
0,11,5,0,0,0,0,0,6,0,0,0,1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,2,0,0,0,0,2,0,0,0,0,1,1,Design of arc fault detection system based on CAN bus
0,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,1,0,2,0,0,0,0,5,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,Evolution of fault-tolerant and noise-robust digital designs
0,6,8,0,0,0,0,1,1,2,0,0,0,1,0,0,1,1,0,0,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,MATLAB Design and Research of Fault Diagnosis Based on ANN for the C3I System
0,0,0,4,3,0,0,0,2,1,2,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A Test of Artificial Neural Network-Based Gross Error Detection Used in Conversion of GPS Heights
0,4,0,1,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Investigation on flow instrument fast fault detection based on LSSVM predictor
0,3,4,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,2,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,Power Cable Fault Diagnosis System Based on LabVIEW
0,9,3,0,1,0,0,2,0,1,0,0,0,1,0,0,1,1,0,0,9,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,GIS based multilevel intelligent fault diagnosis system on electric power equipment
0,0,0,0,3,0,0,0,4,0,0,0,3,0,0,0,0,1,0,5,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,2,0,0,2,Fast and Efficient Bright-Field AAPSM Conflict Detection and Correction
0,7,0,0,0,2,0,1,0,0,0,2,1,2,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,7,0,0,1,0,7,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,Analog Circuit Fault Simulation Based on Saber
0,8,2,0,2,0,0,0,0,0,9,5,1,0,0,0,0,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,A New Approach to Improving the Test Effectiveness in Software Testing Using Fault Collapsing
0,0,0,0,2,1,0,1,0,0,0,0,0,1,3,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Application of Topological Gradients to Defect Identification in Magnetic Flux Leakage-Type NDT
0,1,0,0,3,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,Stator current monitoring to detect mechanical faults in medium size induction motors
0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Error Corrections in Outdoor Cylindrical near Field Radar Antenna Measurement System
0,0,2,2,3,0,0,2,0,0,0,1,2,1,0,4,0,0,0,4,0,2,0,1,3,0,1,0,0,2,0,0,0,0,0,1,0,0,3,1,0,0,2,0,0,0,0,0,0,1,0,Scatter Correction Method for X-Ray CT Using Primary Modulation: Theory and Preliminary Results
0,3,6,0,0,0,0,0,1,2,0,1,0,2,0,1,0,1,1,0,3,0,2,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Analog circuit fault diagnosis based on artificial neural network and embedded system
0,1,0,0,1,2,1,0,0,5,0,1,0,2,0,0,0,1,0,0,0,1,1,0,2,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,Fault-tolerant training of neural networks in the presence of MOS transistor mismatches
0,4,0,0,3,3,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Multiple Fault Models for Timed FSMs
0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Compensation is not enough [fault-handling and compensation mechanism]
0,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,4,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Bug reports retrieval using Self-organizing Map
0,5,1,0,1,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,DOORS: towards high-performance fault tolerant CORBA
0,5,0,0,0,0,0,2,0,0,1,1,0,2,0,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,Fault diagnosis of analog circuit based on support vector machines
0,5,1,0,1,1,0,4,4,0,0,0,0,4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,A interturn fault protection method of HV shunt reactors based on unbalanced parameter detection
0,4,2,0,1,0,4,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,1,0,0,0,1,0,A CORBA design pattern to build load balancing and fault tolerant telecommunication software
0,2,3,0,0,0,0,4,0,0,0,2,0,1,0,0,2,0,0,0,4,0,1,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,Research on high-speed fuzzy reasoning with CPLD for fault diagnosis expert system
0,0,0,5,2,0,0,5,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,2,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,Online Estimation of Architectural Vulnerability Factor for Soft Errors
0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2,0,0,0,Using MPLS fault recovery mechanism and bandwidth reservation in network-on-chip
0,1,0,0,2,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,Improvement the NOC Bandwidth and fault Tolerant by Multipath routing in three-dimensional topologies for multi-media applications
0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,1,0,2,0,0,0,An Application of Semantic Annotations to Design Errors
0,6,1,0,0,0,0,0,0,0,10,7,1,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Reduction of faults in software testing by fault domination
0,0,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,3,0,2,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,Analysis of errors for uplink array of 34-m antennas for deep space applications
0,2,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,Equivalence between Weight Decay Learning and Explicit Regularization to Improve Fault Tolerance of RBF
0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0,Fault location on series-compensated transmission line using measurements of current differential protective relays
0,3,2,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Switch fault diagnosis of PM brushless DC motor drive using adaptive fuzzy techniques
0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,An adaptive scheme for handling deletion spelling errors' for an intelligent e-learning system
0,0,3,2,0,3,0,0,0,0,0,1,0,1,0,2,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,Coupled field-circuit-mechanical model of an electromagnetic actuator operating in error actuated control system
0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,An Atmospheric Correction Parameter Calculator for a single thermal band earth-sensing instrument
0,2,0,0,0,1,0,0,0,5,1,0,1,1,0,0,0,1,0,0,3,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,A Hierarchy Management Framework for Automated Network Fault Identification
0,5,0,0,0,0,0,1,0,0,0,0,2,1,0,0,7,1,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,Controller design and real-time fault diagnosis for a humanoid robot
0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,A randomized error recovery algorithm for reliable multicast
0,0,1,0,1,2,0,0,0,0,0,0,0,2,0,0,0,1,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,A pipelined architecture for real-time correction of barrel distortion in wide-angle camera images
0,6,1,0,1,0,0,0,3,8,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,A Fault Management Architecture for Wireless Sensor Network
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Fault-Tolerant Routing Switcher Topologies for Centralized Distribution Systems
0,2,3,0,0,2,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HVDC converter modeling and harmonic calculation under asymmetric faults in the AC system
0,4,0,0,0,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Redefining and testing interconnect faults in Mesh NoCs
0,6,0,0,1,0,0,0,2,0,9,0,2,0,0,0,0,0,0,0,1,1,0,0,2,1,2,1,0,0,2,2,0,0,3,0,0,3,0,0,0,0,2,0,0,0,0,0,4,3,0,Fault diagnosis for using TPG low power dissipation and high fault coverage
0,2,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Injecting bit flip faults by means of a purely software approach: a case studied
0,0,0,0,1,0,0,2,0,0,0,1,1,0,0,0,4,1,0,2,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,1,1,1,1,0,0,3,0,0,0,0,2,1,A high efficient boost converter with power factor correction
0,0,0,3,0,2,0,1,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3,1,0,1,0,0,0,0,0,0,0,5,0,0,0,A Novel Fast Error-resilient Video Coding Scheme for H.264
0,0,0,0,2,3,0,3,2,0,0,1,2,0,0,0,0,1,0,0,0,1,3,1,1,1,0,0,0,2,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Multi-level Bounded Model Checking to detect bugs beyond the bound
0,0,0,3,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,Error-Related EEG Potentials Generated During Simulated BrainComputer Interaction
0,0,0,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Normalization of illumination conditions for ground based hyperspectral measurements using dual field of view spectroradiometers and BRDF corrections
0,3,0,0,2,0,3,1,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,7,0,0,0,0,0,Reliable backup routing in fault tolerant real-time networks
0,0,0,5,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,A dynamic technique for eliminating buffer overflow vulnerabilities (and other memory errors)
0,0,0,0,1,1,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Predicting Re-opened Bugs: A Case Study on the Eclipse Project
0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,2,0,0,1,0,0,0,0,0,2,0,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,On Identifying Bug Patterns in Aspect-Oriented Programs
0,0,1,0,3,2,0,0,3,0,0,2,1,1,1,0,0,1,0,0,0,3,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,A discriminative model approach for accurate duplicate bug report retrieval
0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Automatic Identification of Bug-Introducing Changes
0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,4,0,0,1,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A comparison of bug finding tools for Java
0,0,0,4,0,0,0,0,0,1,0,1,2,3,0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,5,0,1,0,Variable block size error concealment scheme based on H.264/AVC non-normative decoder
0,0,0,2,1,0,0,0,3,0,0,0,1,0,0,2,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Improving the Table Boundary Detection in PDFs by Fixing the Sequence Error of the Sparse Lines
0,1,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,1,1,Exploit failure prediction for adaptive fault-tolerance in cluster computing
0,7,2,0,2,0,0,3,0,3,0,0,0,0,0,1,0,2,3,0,5,1,1,0,0,1,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,Application of neural network and DS evidence fusion algorithm in power transformer fault diagnosis
