label,softwar,system,model,fault,test,use,qualiti,perform,data,measur,process,detect,develop,metric,predict,network,design,applic,method,base,reliabl,approach,techniqu,algorithm,estim,paper,analysi,propos,result,servic,evalu,defect,time,control,present,failur,code,studi,improv,error,program,requir,assess,effect,comput,gener,provid,architectur,bas,project,Title
0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,0,2,1,0,0,0,0,2,0,0,A case study on the fault-tolerizability of an archetypical shared memory minisuper multiprocessor
0,1,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,Expert systems for image processing-knowledge-based composition of image analysis processes
0,1,1,0,1,4,1,0,1,1,0,0,1,0,0,0,0,2,2,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,Concurrent error correction in systolic architectures
0,0,0,2,1,0,2,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,SLS-a fast switch-level simulator [for MOS]
0,0,0,0,1,0,0,0,1,0,2,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Rajdoot: a remote procedure call mechanism supporting orphan detection and killing
0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Evaluation of the probability of dynamic failure and processor utilization for real-time systems
0,3,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,A comparison of four adaptation algorithms for increasing the reliability of real-time software
0,2,0,8,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,3,0,0,1,1,0,2,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,Experimental evaluation of software reliability growth models
0,0,1,0,0,0,2,0,3,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,The implementation and application of micro rollback in fault-tolerant VLSI systems
0,0,1,0,2,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,Fault tolerant parallel processor architecture overview
0,3,8,1,0,1,5,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,6,0,0,0,0,0,2,0,0,0,0,Generating hierarchical system descriptions for software error localization
0,2,0,1,2,5,4,0,1,1,0,0,3,0,0,0,0,1,1,3,1,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,3,1,0,0,1,0,1,0,0,0,0,Automatically generated acceptance test: a software reliability experiment
0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,A class of analysis-by-synthesis predictive coders for high quality speech coding at rates between 4.8 and 16 kbit/s
0,6,0,7,0,2,7,0,0,1,1,2,2,3,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,7,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,An analysis of several software defect models
0,7,2,5,0,0,2,5,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,From data to models yet another modeling of software quality and productivity
0,5,1,0,2,0,0,0,0,2,0,0,0,3,1,0,0,1,0,1,0,0,1,0,0,0,0,5,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,Learning from examples: generation and evaluation of decision trees for software resource analysis
0,0,1,0,0,0,0,3,0,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,Assessing the quality of abstract data types written in Ada
0,1,2,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Wideband polarimetric radar cross section measurement
0,4,0,0,0,6,4,1,0,0,0,1,0,0,0,0,0,2,0,1,0,0,2,4,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,1,1,2,0,1,0,0,0,1,0,0,0,A survey of software functional testing techniques
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diagnostic automation-a total systems approach
0,4,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Software safety management
0,0,6,1,4,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,4,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Fault diagnosis for sparsely interconnected multiprocessor systems
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,CHAOS/sup art/: support for real-time atomic transactions
0,4,0,4,1,1,2,0,0,0,2,0,0,1,0,1,0,0,1,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Tools for measuring software reliability
0,1,2,0,1,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,2,2,0,0,C-DOT DSS-maintenance software
0,1,0,1,6,7,0,0,1,0,3,0,3,0,0,0,0,0,0,1,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,Perturbation techniques for detecting domain errors
0,0,0,1,5,2,1,0,0,0,1,0,0,1,0,0,0,6,0,0,0,0,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,Whistle: a workbench for test development of library-based designs
0,0,3,2,7,4,0,0,0,0,0,0,1,1,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,The Test Engineer's Assistant: a support environment for hardware design for testability
0,4,1,2,0,1,0,2,0,1,0,2,0,3,5,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,1,0,0,3,A quantitative approach to monitoring software development
0,2,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Software inspections: an effective verification process
0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,V&V in the next decade [software validation]
0,1,2,0,2,0,1,0,1,4,0,2,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,The Sequoia approach to high-performance fault-tolerant I/O
0,0,5,0,0,0,1,0,4,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Performance properties of vertically partitioned object-oriented systems
0,0,2,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,Recovery point selection on a reverse binary tree task model
0,1,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,A cryogenic monitor system for the liquid argon calorimeter in the SLD detector
0,1,1,0,0,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,An experimental evaluation of the effect of time-of-flight information in image reconstructions for the Scanditronix/PETT Electronics SP-3000 positron emission tomograph-preliminary results
0,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diagnostic software and hardware for critical real-time systems
0,1,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,3,0,0,0,2,2,0,1,0,0,0,0,0,Performance analysis of voting strategies for a fly-by-wire system of a fighter aircraft
0,1,2,0,2,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,1,1,0,0,0,0,A multiple DSP environment for on-line signature analysis of plant instrumentation
0,1,0,0,2,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,Concurrent correspondent modules: a fault tolerant Ada implementation
0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,1,0,1,0,0,0,1,0,0,0,1,1,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,The reliability of regeneration-based replica control protocols
0,0,0,0,3,0,2,0,0,0,1,0,0,1,0,0,0,1,1,0,0,2,0,0,3,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Reliable distributed sorting through the application-oriented fault tolerance paradigm
0,3,0,3,0,3,1,4,0,1,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,2,0,0,1,0,0,2,Cost effectiveness of software quality assurance
0,3,5,2,2,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,1,0,3,2,1,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,Availability analysis of a certain class of distributed computer systems under the influence of hardware and software faults
0,1,0,0,0,0,3,3,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,0,0,0,0,Formant speech synthesis: improving production quality
0,1,3,0,0,0,2,0,2,0,0,0,1,2,0,0,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,0,0,1,0,2,2,0,0,Fault-tolerant real-time task scheduling in the MAFT distributed system
0,0,0,1,0,0,3,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,9,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,Application of Linear Adaptive Control to Some Advanced Benchmark Examples
0,7,5,2,1,2,3,0,1,0,1,0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Insertion of fault detection mechanisms in distributed Ada software systems
0,0,2,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,1,0,0,1,0,2,0,1,0,0,0,0,0,PSACOIN level 0 intercomparison-an international verification exercise on a hypothetical safety assessment case study
0,5,2,3,2,1,2,0,0,1,0,0,0,0,2,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,Software reliability prediction for large and complex telecommunication systems
0,1,0,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,Yet another software quality and productivity modeling-YAQUAPMO
0,0,2,1,0,0,0,1,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,0,0,0,1,1,0,0,0,0,Computer-aided programming for message-passing systems: problems and solutions
0,0,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,2,0,4,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,Testing of reliability-Analysis tools
0,1,3,0,3,1,1,0,2,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,0,0,2,0,2,0,0,1,1,0,0,0,0,0,0,FOCUS: an experimental environment for validation of fault-tolerant systems-case study of a jet-engine controller
0,3,4,0,6,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,A distributed fault tolerant architecture for nuclear reactor control and safety functions
0,4,0,0,0,0,1,3,0,6,0,1,1,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,Visual representation methodology for the evaluation of software quality
0,1,4,2,2,0,0,0,1,0,0,2,1,1,0,0,1,6,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,3,0,0,0,1,0,0,Fault tolerance: a verification strategy for switching systems
0,0,1,4,0,0,0,1,6,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Elucidation of an ISDN performance management model
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,On predicting software reliability
0,0,4,0,1,0,1,0,2,0,0,4,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,Methodologies for meeting hard deadlines in industrial distributed real-time systems
0,2,0,6,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyper-geometric distribution model to estimate the number of residual software faults
0,1,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,4,0,0,0,2,0,0,1,Assessing the adequacy of documentation through document quality indicators
0,5,2,2,1,0,2,0,0,0,0,0,0,2,2,0,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,1,Software metric classification trees help guide the maintenance of large-scale systems
0,3,3,1,0,0,1,0,3,0,0,1,0,1,0,1,0,1,0,0,0,2,0,1,2,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,CAPRES: a software tool for modeling and analysis of fault-tolerant computer architectures
0,2,0,3,1,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,Does Imperfect Debugging Affect Software Reliability Growth?
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Application of state analysis technology to surveillance systems
0,0,1,1,4,0,2,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3,1,0,0,0,Diagnostic tree design with model-based reasoning
0,5,1,0,6,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Software fault tolerance for a flight control system
0,1,1,0,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Industrial metrology and sensors
0,1,0,0,2,0,1,0,1,0,0,0,2,0,0,0,0,0,1,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,A DSP-based active sensor interface performing on-line fault detection and identification
0,0,2,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,Case study of radial overhead feeder performance at 12.5 kV and 34.5 kV
0,9,0,4,0,1,1,0,0,2,1,1,0,1,0,0,0,0,0,2,0,4,0,0,0,1,0,0,1,0,0,0,0,5,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,Comparison of two estimation methods of the mean time-interval between software failures
0,1,0,0,3,0,0,0,1,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,Controllable signature check pointing scheme for transient error detection
0,2,7,1,0,0,0,0,2,0,0,0,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,DEPEND: a design environment for prediction and evaluation of system dependability
0,2,3,0,16,1,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Fault recovery characteristics of the fault tolerant multiprocessor
0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Rapid recovery from transient faults in the fault-tolerant processor with fault-tolerant shared memory
0,0,8,4,0,0,2,0,2,0,0,3,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Analytical techniques for diagnostic functional allocation
0,2,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Bridging the gap between design and testing of analog integrated circuits
0,0,4,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,Paging strategies in an object oriented environment
0,1,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Market research of hardware and software with partial-order classification
0,1,0,6,1,9,3,0,1,0,4,1,0,1,0,2,1,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,A comprehensive approach for modeling and testing analog and mixed-signal devices
0,5,1,0,0,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,The software death cycle
0,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,PROOFS: a fast memory efficient sequential circuit fault simulator
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,2,0,2,0,0,1,0,2,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Real-time computer network performance analysis based on ISO/OSI transport service definition
0,2,1,0,3,10,0,0,0,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,QUIETEST: a quiescent current testing methodology for detecting leakage faults
0,4,0,0,0,0,1,0,1,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,3,0,1,2,1,1,3,0,0,0,0,0,1,A study on the effect of reengineering upon software maintainability
0,0,9,1,1,0,1,0,1,1,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Monitoring and control of distributed systems
0,2,0,6,2,1,0,0,1,1,4,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,Predictability measures for software reliability models
0,14,3,0,0,0,4,8,0,0,1,0,0,5,2,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,An integrated expert system framework for software quality assurance
0,1,0,1,0,0,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,Measuring software size by distinct lines
0,3,0,5,1,0,1,1,0,1,3,0,0,1,4,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,3,0,0,3,4,0,0,0,0,0,0,0,0,0,The lines of code metric as a predictor of program faults: a critical analysis
0,2,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,0,2,1,1,0,1,0,0,0,Extending software complexity metrics to concurrent programs
0,3,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,A quantum modification to the Jelinski-Moranda software reliability model
0,3,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,1,4,1,0,2,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,A software approach to fault detection on programmable systolic arrays
0,1,4,0,0,8,2,1,1,1,0,2,0,3,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Testing of the rapidly developed prototypes
0,1,3,0,1,4,6,0,0,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,Using symbolic execution to aid automatic test data generation
0,0,3,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,Using CSP to develop trustworthy hardware
0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,IEE Colloquium on `Control and Optimisation Techniques for the Water Industry: II' (Digest No.135)
0,2,1,1,0,0,5,1,0,2,2,0,0,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,Propagation modelling for TV broadcasting at microwave frequencies
0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Application of quantitative feedback theory (QFT) to flight control problems
0,1,4,0,0,0,8,4,2,3,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Systems analysts performance using CASE versus manual methods
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,Constraint-driven synthesis from architectures described in ELLA
0,1,1,0,0,0,2,0,0,1,0,0,0,0,9,0,0,5,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,3,1,0,0,4,0,0,0,0,0,0,0,0,0,An evaluation of some design metrics
0,3,1,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,Software diversity metrics quantifying dissimilarity in the input partition
0,3,1,0,0,2,2,0,1,0,0,2,0,1,0,0,0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Achieving dependability throughout the development process: a distributed software experiment
0,1,7,0,5,0,0,0,3,4,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,3,0,0,0,0,Performance analysis of a generalized concurrent error detection procedure
0,2,0,0,0,0,0,1,1,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Supporting service development for intelligent networks
0,5,1,5,0,0,1,9,0,1,5,2,0,4,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A framework for software quality measurement
0,3,0,7,0,0,1,0,0,1,4,0,0,2,4,3,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,7,6,0,1,0,0,0,0,0,0,0,Predicting software development errors using software complexity metrics
0,7,1,4,4,2,1,0,0,0,0,1,0,2,0,1,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,Software fault content and reliability estimations for telecommunication systems
0,3,1,3,0,0,1,2,0,0,1,2,0,1,1,0,0,0,0,0,0,0,2,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,2,A modeling approach to software cost estimation
