label,system,test,softwar,fault,model,use,detect,qualiti,data,predict,approach,applic,develop,process,servic,design,network,method,base,propos,defect,paper,techniqu,analysi,perform,reliabl,code,result,error,assess,requir,algorithm,failur,time,gener,program,case,tool,bas,present,metric,studi,evalu,measur,effect,architectur,control,improv,compon,provid,Title
0,4,0,1,2,0,2,0,0,0,0,0,2,0,5,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,Exception handling in workflow management systems
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,Computer analysis of LOS microwaves links clear air performance
0,7,0,1,2,2,3,1,0,0,0,0,1,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Task-oriented modelling of autonomous decentralised systems
0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Predicting and measuring quality of service for mobile multimedia
0,1,0,0,0,3,0,0,0,0,0,2,2,0,1,0,1,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,Model checking of workflow schemas
0,6,0,1,2,1,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,2,0,4,0,4,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Integrating reliability and timing analysis of CAN-based systems
0,0,0,0,0,1,1,0,0,3,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data mining algorithms for web pre-fetching
0,4,0,0,0,1,3,4,4,0,0,0,0,0,1,0,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,3,0,0,Can metrics help to bridge the gap between the improvement of OO design quality and its automation?
0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,C/C++ conditional compilation analysis using symbolic execution
0,2,2,9,1,0,2,1,1,0,0,1,0,1,0,0,0,0,0,5,1,0,0,6,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,1,8,0,Techniques of maintaining evolving component-based software
0,2,0,2,0,0,0,1,4,0,0,1,0,2,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,4,0,2,0,0,0,0,1,0,1,A formal mechanism for assessing polymorphism in object-oriented systems
0,0,3,4,0,1,3,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,5,2,0,1,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A framework for quantifying error proneness in software
1,0,0,5,1,5,4,0,3,0,4,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,1,0,0,2,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,Software quality prediction using mixture models with EM algorithm
0,0,0,6,0,0,1,0,4,0,0,0,0,4,1,0,5,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,4,0,0,4,0,0,0,0,0,1,Quality metrics of object oriented design for software development and re-development
0,4,7,1,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,Testing for imperfect integration of legacy software components
0,0,0,1,0,7,4,1,0,1,0,0,0,0,2,0,0,0,0,1,0,3,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,1,The 9 quadrant model for code reviews
0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,11,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,Flexible Network Layer in dynamic networking architecture
0,6,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,Fault tolerant shared-object management system with dynamic replication control strategy
0,0,0,1,0,1,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Formalizing UML class diagrams-a hierarchical predicate transition net approach
0,8,1,3,0,1,1,1,0,0,1,2,1,1,0,1,1,0,1,0,0,0,0,0,2,0,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,Dependability of complex software systems with component upgrading
0,0,0,2,1,2,4,0,0,3,1,1,2,2,0,0,0,0,2,0,0,4,1,0,2,0,6,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Defect-based reliability analysis for mission-critical software
0,0,0,2,0,2,0,0,2,0,0,0,6,1,0,2,1,0,0,2,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,7,1,Applying reflective middleware techniques to optimize a QoS-enabled CORBA component model implementation
0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,Design of an improved watchdog circuit for microcontroller-based systems
0,4,2,2,0,3,2,0,0,0,1,0,0,3,1,3,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,1,0,0,3,IEEE 1232 and P1522 standards
0,1,9,0,1,1,4,2,1,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3,3,1,0,1,0,1,0,0,1,0,0,1,6,0,Building trust into OO components using a genetic analogy
0,3,2,0,4,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,7,3,0,0,0,0,3,Thresholds for object-oriented measures
0,0,2,4,1,6,2,1,0,0,1,2,0,1,2,0,0,0,4,3,2,0,0,0,1,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Quantitative software reliability modeling from testing to operation
0,0,12,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,1,0,0,2,0,0,1,2,0,1,0,0,0,0,1,0,0,1,0,0,0,2,0,Generating test cases for GUI responsibilities using complete interaction sequences
0,0,0,2,0,1,0,0,1,2,0,1,0,1,0,0,0,0,1,0,3,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,Assessing the cost-effectiveness of inspections by combining project data and expert opinion
0,0,4,1,0,2,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,5,1,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,Contributing to the bottom line: optimizing reliability cost schedule tradeoff and architecture scalability through test technology
0,1,0,3,0,1,1,0,0,3,2,0,0,4,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,How to measure the impact of specific development practices on fielded defect density
0,0,1,2,0,0,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,6,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,A software falsifier
0,1,0,4,0,6,2,0,3,0,2,0,0,0,1,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,1,3,2,0,0,0,0,0,3,2,0,Improving tree-based models of software quality with principal components analysis
0,0,0,1,0,2,6,0,0,0,0,0,1,4,1,0,0,0,0,4,0,0,1,2,5,1,1,0,0,0,8,0,1,1,0,0,0,1,0,0,1,4,1,0,1,1,6,0,0,5,0,A methodology for architectural-level risk assessment using dynamic metrics
0,1,0,4,0,7,2,0,4,3,1,4,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,On the repeatability of metric models and metrics across software builds
0,5,0,4,1,10,0,0,3,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,3,0,0,0,1,0,0,0,0,Modeling fault-prone modules of subsystems
0,2,1,6,0,0,2,0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,Software reliability and maintenance concept used for automatic call distributor MEDIO ACD
0,0,0,1,0,0,2,0,0,0,0,3,0,1,0,0,5,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,Expanding design pattern to support parallel programming
0,4,0,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,1,0,0,0,0,0,0,2,WinSURE: a new Windows interface to the SURE program
0,4,1,10,0,1,0,0,0,1,3,0,1,4,0,0,1,0,2,1,0,0,1,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,3,0,1,Software reliability prediction of digital fly control system
0,5,0,0,2,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,Redundancy management system for the X-33 vehicle and mission computer
0,0,0,6,0,0,1,0,0,0,0,0,2,5,3,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,The feasibility of applying object-oriented technologies to operational flight software
0,4,0,1,0,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,1,Quality of service management for real-time embedded information systems
0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,Single byte error control codes with double bit within a block error correcting capability for semiconductor memory systems
0,0,2,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,How does resource utilization affect fault tolerance?
0,3,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,"Correctly assessing the -ilities"""" requires more than marketing hype"
0,1,12,1,1,0,4,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Augmenting sequence constraints in Z and its application to testing
0,0,3,4,1,3,1,0,0,0,5,0,0,1,0,0,0,3,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,2,3,0,0,2,1,1,0,4,0,0,0,0,0,0,Predicting testability of program modules using a neural network
0,1,0,4,2,5,4,0,3,0,6,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,2,0,0,0,0,0,0,0,0,An application of fuzzy clustering to software quality prediction
0,2,0,0,0,0,4,1,0,0,0,5,1,3,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Faulty version recovery in object-oriented N-version programming
0,0,1,1,2,0,1,2,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Virtual instrumentation and its application in diagnosis of faults in power transformers
0,6,0,3,0,0,0,0,0,2,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,1,3,JavaSymphony: a system for development of locality-oriented distributed and parallel Java applications
0,0,3,0,0,0,0,0,1,0,0,2,0,0,0,0,6,0,0,0,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,Behavioral-level test vector generation for system-on-chip designs
0,6,0,0,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Code simulation concept for S/390 processors using an emulation system
0,2,0,10,3,11,2,0,7,0,3,0,0,2,2,0,0,0,1,3,0,0,1,1,3,0,4,1,0,0,0,0,0,0,1,0,0,2,2,0,1,1,1,0,2,2,0,1,0,0,0,Modeling software quality: the Software Measurement Analysis and Reliability Toolkit
0,2,2,0,1,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,A genetic algorithm-based system for generating test programs for microprocessor IP cores
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,1,0,1,2,0,0,0,1,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,VerifyESD: a tool for efficient circuit level ESD simulations of mixed-signal ICs
0,5,0,2,0,2,1,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,1,6,0,0,0,1,0,0,1,4,0,1,0,3,Experience with designing a requirements and architecture management tool
0,1,0,3,1,0,1,1,0,0,0,0,0,0,1,0,7,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,Dynamic distributed software architecture design with PARSE-DAT
0,3,1,4,0,0,0,0,1,0,0,2,0,3,1,0,0,0,0,2,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,Software architecture analysis based on statechart semantics
0,1,0,6,0,1,2,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,An approach to preserving sufficient correctness in open resource coalitions
0,0,0,1,0,0,2,0,1,1,1,0,0,0,0,0,0,0,4,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,Self-calibration of metrics of Java methods
0,3,0,9,0,3,2,0,0,0,2,0,0,0,0,0,3,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,4,0,2,0,0,0,0,0,0,0,A maintainability model for industrial software systems using design level metrics
0,1,5,1,2,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,SOCRATES on IP router fault detection
0,0,0,1,1,0,1,6,0,0,0,2,0,0,0,0,0,7,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,1,Detecting a network failure
0,0,0,0,0,4,2,1,0,0,1,2,2,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,1,2,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,3,1,1,0,0,A model-based fault-tolerant CSCW architecture. Application to biomedical signals visualization and processing
0,4,0,3,1,2,3,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Towards automatic verification of autonomous systems
0,2,10,0,6,1,0,1,0,3,0,0,1,0,0,0,0,0,4,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Single-control testability of RTL data paths for BIST
0,0,12,0,1,0,0,2,0,0,0,0,3,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Reducing test application time for full scan circuits by the addition of transfer sequences
0,0,3,1,6,2,2,0,0,0,2,1,0,0,0,0,1,0,0,0,0,8,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Computer-aided fault to defect mapping (CAFDM) for defect diagnosis
0,0,2,0,1,1,1,0,0,0,4,0,1,0,0,0,0,0,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Enhanced DO-RE-ME based defect level prediction using defect site aggregation-MPG-D
0,0,0,5,0,0,1,0,0,1,3,0,0,3,0,0,0,0,1,1,3,7,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,How to predict software defect density during proposal phase
0,0,2,4,0,0,0,1,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Process certification: a double-edged sword
0,2,1,0,2,0,1,1,0,0,0,0,0,2,2,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,Formal specification techniques as a catalyst in validation
0,7,0,0,0,0,5,0,1,4,0,0,0,0,0,0,1,0,0,0,0,1,2,3,1,0,2,0,1,2,2,0,0,1,1,0,0,0,2,0,1,0,0,0,6,0,0,0,0,0,0,A high-assurance measurement repository system
0,1,0,5,5,10,6,0,1,2,5,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,2,1,0,0,0,0,0,0,0,Prediction of software faults using fuzzy nonlinear regression modeling
0,1,0,3,3,4,3,0,1,0,4,0,0,0,2,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,2,0,0,1,5,2,0,0,0,0,0,1,0,0,Using product process and execution metrics to predict fault-prone software modules with classification trees
0,9,0,3,1,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,8,0,0,0,7,0,0,2,0,0,2,2,0,0,1,0,0,1,0,0,0,0,1,0,1,Bayesian framework for reliability assurance of a deployed safety critical system
0,0,2,3,0,0,1,0,2,1,1,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,Practical applications of statistical process control [in software development projects]
0,3,0,0,1,6,0,1,0,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A framework to model dependable real-time systems based on real-time object model
0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,Eliminating annotations by automatic flow analysis of real-time programs
0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Bloodshot eyes: workload issues in computer science project courses
0,0,0,2,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,2,1,4,1,2,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,4,0,1,0,0,1,Analysis of the impact of reading technique and inspector capability on individual inspection performance
0,1,0,0,0,0,1,1,0,0,1,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,Predicting class libraries interface evolution: an investigation into machine learning approaches
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,4,0,0,1,0,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Global random early estimation for nipping cells in ATM networks
0,0,0,0,0,1,1,0,0,3,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Application of data mining in Web pre-fetching
0,6,0,0,2,0,2,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,2,0,0,1,4,0,0,0,Implementation and evaluation for dependable bus control using CPLD
0,0,0,5,0,1,2,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Managing an employee ownership model in an IPO world
0,0,0,1,2,1,5,1,0,3,1,1,0,0,0,0,0,4,0,2,3,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,2,Winner take all experts network for sensor validation
0,0,0,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,1,0,0,5,0,0,0,0,0,3,0,0,0,4,2,0,0,2,0,0,Effort measurement in student software engineering projects
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,2,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,A simulation method for estimating supply voltage dips in electrical power networks
0,4,5,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Australian Snowy Mountains Hydro Scheme earthing system safety assessment
0,2,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,2,0,1,0,0,1,2,0,0,0,0,An integrated resource negotiation pricing and QoS adaptation framework for multimedia applications
0,0,0,1,0,3,3,0,0,0,0,0,0,5,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,1,Verification and validation of object-oriented artifacts throughout the simulation model development life cycle
0,0,3,0,0,0,0,2,1,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,2,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,Wafer probe process verification tools
0,0,0,1,0,2,1,1,0,0,1,0,2,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,The application of mold flow simulation in electronic package
0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Mobile agents for personalized information retrieval: when are they a good idea?
0,3,0,0,0,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Achievable QoS for multiple delay classes in cellular TDMA environments
0,0,3,0,0,0,1,3,0,0,0,2,1,0,1,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Structural defects: general approach and application to textile inspection
0,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,LACE frameworks and technique-identifying the legacy status of a business information system from the perspectives of its causes and effects
0,2,0,0,1,3,2,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,Virtual sensor for fault detection and isolation in flight control systems - fuzzy modeling approach
0,2,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Optimal decomposition for wavelet image compression
0,0,0,0,0,2,1,0,0,11,0,0,1,0,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Efficient data broadcast scheme on wireless link errors
0,0,2,1,0,3,2,1,1,0,0,0,0,0,3,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,1,0,1,Modeling SPECT acquisition and processing of changing radiopharmaceutical distributions
0,0,0,1,4,0,3,4,0,1,0,1,0,0,3,0,0,3,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,Neural network detection and identification of actuator faults in a pneumatic process control valve
0,0,0,1,7,3,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,Finite Element Analysis of Internal Winding Faults in Distribution Transformers
0,5,5,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,A Short-Circuit Current Study for the Power Supply System of Taiwan Railway
0,2,0,3,0,0,1,0,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Does code decay? Assessing the evidence from change management data
0,10,0,2,0,1,3,0,0,0,0,0,0,1,0,0,1,0,6,0,0,0,0,1,2,3,7,0,1,1,0,0,0,2,2,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,System reliability analysis: the advantages of using analytical methods to analyze non-repairable systems
0,3,0,0,5,0,0,1,0,0,0,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,Separating recovery strategies from application functionality: experiences with a framework approach
0,0,6,1,0,3,2,2,4,0,0,0,0,1,0,0,0,0,0,0,0,5,1,1,1,0,0,13,2,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,Code coverage what does it mean in terms of quality?
